# event_id  Enu_MeV  Te+_MeV
891 3.99979 2.18053
892 3.8076 1.99367
893 2.59087 0.780826
894 4.59642 2.78178
895 3.24743 1.43749
896 3.13001 1.31668
897 3.46988 1.65682
898 2.77609 0.963085
899 3.47629 1.66865
900 4.23442 2.42591
901 4.18083 2.3686
902 3.69661 1.88402
903 5.79654 3.94181
904 3.45198 1.64103
905 6.24732 4.40074
906 3.07697 1.27024
907 4.82053 2.9818
908 4.06524 2.24969
909 2.03772 0.231504
910 3.26634 1.44828
911 4.38361 2.55959
912 6.29573 4.46416
913 4.86022 3.04589
914 3.2957 1.47977
915 4.27335 2.46546
916 2.62697 0.816258
917 3.98362 2.1673
918 3.05207 1.23961
919 2.58855 0.778058
920 5.04574 3.22023
921 3.9467 2.13425
922 3.57725 1.76366
923 5.70537 3.8972
924 4.19881 2.38737
925 2.80784 1.00167
926 4.28438 2.46437
927 3.31253 1.49823
928 3.93068 2.1223
929 4.03934 2.22699
930 1.94813 0.141981
931 5.61444 3.75823
932 6.3894 4.55606
933 5.49834 3.64586
934 7.20174 5.38058
935 6.17514 4.32571
936 3.00853 1.19941
937 1.97475 0.167512
938 2.52022 0.708848
939 5.92485 4.10797
940 4.65474 2.82386
941 3.05598 1.24775
942 5.36491 3.51797
943 4.36919 2.55614
944 7.04188 5.15626
945 3.60944 1.7952
946 1.99241 0.185213
947 4.80011 2.96019
948 1.90834 0.102491
949 3.35851 1.54135
950 5.54562 3.72027
951 4.32989 2.51429
952 7.29536 5.48651
953 5.3078 3.4971
954 3.62421 1.80228
955 5.43615 3.6182
956 3.73998 1.92547
957 3.68481 1.86462
958 5.35828 3.54629
959 2.78402 0.978236
960 4.09512 2.28421
961 3.42921 1.60986
962 4.89409 3.05294
963 5.41599 3.56661
964 3.22069 1.41451
965 2.63315 0.82332
966 2.4546 0.645998
967 4.76036 2.94837
968 4.2586 2.43441
969 3.25567 1.44922
970 3.3265 1.51297
971 2.86397 1.05702
972 3.61347 1.79109
973 4.78669 2.97873
974 4.92204 3.0857
975 1.95461 0.148329
976 4.52595 2.69087
977 6.21289 4.3644
978 4.0766 2.26292
979 2.60526 0.796741
980 5.03548 3.22481
981 3.96923 2.14553
982 3.83659 2.01966
983 4.03704 2.21192
984 3.37413 1.55667
985 4.52523 2.69413
986 3.26928 1.45873
987 2.24442 0.438397
988 4.7224 2.89348
989 2.63308 0.826298
990 4.15203 2.3249
991 3.00271 1.18938
992 3.59944 1.79094
993 3.49413 1.67326
994 5.75272 3.9033
995 3.54321 1.73178
996 3.44147 1.62197
997 2.3795 0.570469
998 3.62587 1.8117
999 4.03806 2.2159
1000 3.56809 1.76143
1001 3.47501 1.65528
1002 2.93242 1.1224
1003 5.47684 3.62758
1004 4.46574 2.63943
1005 5.34423 3.53049
1006 5.0102 3.16905
1007 2.5665 0.760997
1008 2.90812 1.09612
1009 2.91865 1.10967
1010 3.80519 1.98199
1011 3.44962 1.64429
1012 3.29086 1.47796
1013 3.22271 1.41261
1014 6.10092 4.27169
1015 3.3561 1.5421
1016 2.83685 1.02722
1017 2.94083 1.13255
1018 4.78951 2.97336
1019 4.23304 2.41677
1020 3.33478 1.52764
1021 2.6393 0.829224
1022 4.91135 3.10594
1023 4.02039 2.21279
1024 5.43772 3.59375
1025 3.7064 1.89361
1026 6.09323 4.24569
1027 2.51657 0.70616
1028 4.57765 2.76184
1029 3.48431 1.66637
1030 3.3266 1.51382
1031 5.54411 3.72698
1032 4.28393 2.4624
1033 4.14887 2.32106
1034 3.17982 1.36283
1035 7.62134 5.74267
1036 3.46946 1.64971
1037 3.22063 1.4029
1038 4.79407 2.96266
1039 2.3823 0.573458
1040 4.4219 2.6003
1041 4.24997 2.42233
1042 2.78859 0.980843
1043 4.27492 2.4475
1044 2.9751 1.16732
1045 4.37864 2.55423
1046 4.70473 2.8913
1047 4.32705 2.49969
1048 2.78091 0.974696
1049 7.10079 5.27891
1050 2.56155 0.751927
1051 4.4908 2.66424
1052 5.2573 3.41469
1053 3.79493 1.97448
1054 4.76517 2.94902
1055 4.15092 2.32333
